team,scenario,saturday_date,obs_cases_med,obs_cases_low,obs_cases_hi,true_inf_med,true_inf_low,true_inf_hi,population_size,vacc_med,vacc_low,vacc_hi
IDM,3,2028-02-05,2373.5,0,4253,11717.5,0,21019,10911656,0,0,0
IDM,3,2028-02-12,2274.5,0,3773,11454.5,0,18560,10911656,0,0,0
IDM,3,2028-02-19,2254,0,3518,11170,0,17640,10911656,0,0,0
IDM,3,2028-02-26,2239,0,3326,11234.5,0,16691,10911656,0,0,0
IDM,3,2028-03-04,2207.5,0,3234,11048,0,16079,10911656,0,0,0
IDM,3,2028-03-11,2207,0,3103,11107,0,15739,10911656,0,0,0
IDM,3,2028-03-18,2175.5,0,3001,10861,0,14756,10911656,0,0,0
IDM,3,2028-03-25,2180,0,2840,10898.5,0,14475,10911656,0,0,0
IDM,3,2028-04-01,2234,0,2887,11084,0,14531,10911656,0,0,0
IDM,3,2028-04-08,2251.5,0,2701,11211.5,0,14251,10911656,0,0,0
IDM,3,2028-04-15,2284,0,2786,11426.5,0,13904,10911656,0,0,0
IDM,3,2028-04-22,2309,0,2887,11377,0,14680,10911656,0,0,0
IDM,3,2028-04-29,2400.5,0,3453,12030.5,0,16634,10911656,0,0,0
IDM,3,2028-05-06,2447,0,3641,12446,0,18236,10911656,0,0,0
IDM,3,2028-05-13,2484.5,0,4152,12338.5,0,20829,10911656,0,0,0
IDM,3,2028-05-20,2626.5,0,4350,12914,0,21757,10911656,0,0,0
IDM,3,2028-05-27,2739.5,0,4904,13909.5,0,24410,10911656,0,0,0
IDM,3,2028-06-03,2873.5,0,5212,14075,0,25675,10911656,0,0,0
IDM,3,2028-06-10,2939.5,0,5706,14600,0,28083,10911656,0,0,0
IDM,3,2028-06-17,3066.5,0,5512,15232,0,27067,10911656,0,0,0
IDM,3,2028-06-24,3189,0,5980,15997.5,0,29908,10911656,0,0,0
IDM,3,2028-07-01,3279.5,0,6609,16427.5,0,32781,10911656,0,0,0
IDM,3,2028-07-08,3392,0,7237,16912.5,0,36314,10911656,0,0,0
IDM,3,2028-07-15,3687,0,7826,18740,0,38640,10911656,0,0,0
IDM,3,2028-07-22,4188,0,8354,21102,0,41320,10911656,0,0,0
IDM,3,2028-07-29,4339.5,0,8449,21533,0,42097,10911656,0,0,0
IDM,3,2028-08-05,4302,0,8774,21424.5,0,43755,10911656,0,0,0
IDM,3,2028-08-12,4225,0,8940,20706,0,45081,10911656,0,0,0
IDM,3,2028-08-19,4396,0,9301,22163.5,0,47112,10911656,0,0,0
IDM,3,2028-08-26,4567,0,9047,22826.5,0,45702,10911656,0,0,0
IDM,3,2028-09-02,4862.5,0,9395,24191.5,0,47123,10911656,0,0,0
IDM,3,2028-09-09,5276.5,0,9711,26478,0,48449,10911656,0,0,0
IDM,3,2028-09-16,5313.5,0,11274,26558,0,56427,10911656,0,0,0
IDM,3,2028-09-23,5874,0,11248,29521,0,56487,10911656,0,0,0
IDM,3,2028-09-30,6038,0,11690,30269.5,0,57694,10911656,0,0,0
IDM,3,2028-10-07,6616.5,0,10458,32740.5,0,52730,10911656,0,0,0
IDM,3,2028-10-14,6230,0,10469,31133.5,0,52696,10911656,0,0,0
IDM,3,2028-10-21,6310.5,0,10121,30999,0,50036,10911656,0,0,0
IDM,3,2028-10-28,6471,0,10282,32085.5,0,51269,10911656,0,0,0
IDM,3,2028-11-04,5988,0,9732,29872.5,0,48035,10911656,0,0,0
IDM,3,2028-11-11,5550,0,8550,27782.5,0,42120,10911656,0,0,0
IDM,3,2028-11-18,5215,0,8398,26044.5,0,42421,10911656,0,0,0
IDM,3,2028-11-25,4847.5,0,8501,24490,0,42027,10911656,0,0,0
IDM,3,2028-12-02,4376.5,0,7315,21718,0,36731,10911656,0,0,0
IDM,3,2028-12-09,3884,0,6916,19421.5,0,34779,10911656,0,0,0
IDM,3,2028-12-16,3752.5,0,6292,18640.5,0,31605,10911656,0,0,0
IDM,3,2028-12-23,3516,0,5982,17806.5,0,30567,10911656,0,0,0
IDM,3,2028-12-30,3344,0,5198,16614.5,0,25860,10911656,0,0,0
IDM,3,2029-01-06,3141.5,0,4854,15680.5,0,24748,10911656,0,0,0
IDM,3,2029-01-13,3052,0,5684,15533.5,0,28837,10911656,0,0,0
IDM,3,2029-01-20,3042.5,0,5875,15201,0,29105,10911656,0,0,0
IDM,3,2029-01-27,2991.5,0,5985,14734.5,0,29169,10911656,0,0,0
IDM,3,2029-02-03,2864.5,0,5564,14231.5,0,28163,10911656,0,0,0
IDM,3,2029-02-10,2814,0,4980,14037.5,0,24473,10911656,0,0,0
IDM,3,2029-02-17,2788,0,4397,13892,0,22439,10911656,0,0,0
IDM,3,2029-02-24,2750,0,4198,13718,0,20672,10911656,0,0,0
IDM,3,2029-03-03,2743,0,4028,13653,0,20204,10911656,0,0,0
IDM,3,2029-03-10,2727,0,3848,13678,0,18883,10911656,0,0,0
IDM,3,2029-03-17,2702.5,0,3695,13276,0,18072,10911656,0,0,0
IDM,3,2029-03-24,2668,0,3498,13365.5,0,17547,10911656,0,0,0
IDM,3,2029-03-31,2638,0,3559,13446,0,18070,10911656,0,0,0
IDM,3,2029-04-07,2700,0,3504,13540.5,0,17412,10911656,0,0,0
IDM,3,2029-04-14,2747.5,0,3416,13594,0,17178,10911656,0,0,0
IDM,3,2029-04-21,2809,0,3455,13831,0,17646,10911656,0,0,0
IDM,3,2029-04-28,2841,0,3741,14290.5,0,18731,10911656,0,0,0
IDM,3,2029-05-05,2900.5,0,3806,14568.5,0,19353,10911656,0,0,0
IDM,3,2029-05-12,3032,0,4731,15085.5,0,23260,10911656,0,0,0
IDM,3,2029-05-19,3119.5,0,4550,15704,0,22334,10911656,0,0,0
IDM,3,2029-05-26,3253,0,4706,16355.5,0,23445,10911656,0,0,0
IDM,3,2029-06-02,3295,0,4597,16725.5,0,23483,10911656,0,0,0
IDM,3,2029-06-09,3371,0,4797,16936,0,24079,10911656,0,0,0
IDM,3,2029-06-16,3493,0,5334,17682.5,0,26735,10911656,0,0,0
IDM,3,2029-06-23,3706,0,5725,18445.5,0,28741,10911656,0,0,0
IDM,3,2029-06-30,3674.5,0,6522,18361,0,33013,10911656,0,0,0
IDM,3,2029-07-07,3775,0,6666,18804,0,33478,10911656,0,0,0
IDM,3,2029-07-14,3875,0,6498,19460,0,31977,10911656,0,0,0
IDM,3,2029-07-21,4317.5,0,6408,21793.5,0,32039,10911656,0,0,0
IDM,3,2029-07-28,4444.5,0,6798,22293.5,0,34601,10911656,0,0,0
IDM,3,2029-08-04,4450,0,7935,22348.5,0,39102,10911656,0,0,0
IDM,3,2029-08-11,4483.5,0,7793,22504,0,38706,10911656,0,0,0
IDM,3,2029-08-18,4753.5,0,7780,23420.5,0,38701,10911656,0,0,0
IDM,3,2029-08-25,4910.5,0,7524,24460,0,37473,10911656,0,0,0
IDM,3,2029-09-01,5179.5,0,8461,25891.5,0,42317,10911656,0,0,0
IDM,3,2029-09-08,5664.5,0,8529,28778.5,0,42881,10911656,0,0,0
IDM,3,2029-09-15,5966,0,8863,30160,0,44021,10911656,0,0,0
IDM,3,2029-09-22,6401,0,8634,31582.5,0,43102,10911656,0,0,0
IDM,3,2029-09-29,6898,0,9012,34201.5,0,44964,10911656,0,0,0
IDM,3,2029-10-06,7050.5,0,9184,35017.5,0,46589,10911656,0,0,0
IDM,3,2029-10-13,6727.5,0,10812,33363,0,52918,10911656,0,0,0
IDM,3,2029-10-20,6819,0,10102,34176,0,50622,10911656,0,0,0
IDM,3,2029-10-27,6552,0,10689,32186.5,0,52828,10911656,0,0,0
IDM,3,2029-11-03,6364,0,10397,31821,0,51395,10911656,0,0,0
IDM,3,2029-11-10,6005,0,9101,30434,0,45044,10911656,0,0,0
IDM,3,2029-11-17,5672,0,7867,28492,0,39914,10911656,0,0,0
IDM,3,2029-11-24,5406.5,0,8469,27287.5,0,41816,10911656,0,0,0
IDM,3,2029-12-01,4816,0,7186,24460.5,0,35664,10911656,0,0,0
IDM,3,2029-12-08,4409.5,0,7054,22001,0,35191,10911656,0,0,0
IDM,3,2029-12-15,3997,0,6483,20085,0,32068,10911656,0,0,0
IDM,3,2029-12-22,3801,0,6370,18883.5,0,31569,10911656,0,0,0
IDM,3,2029-12-29,3452,0,5402,17558,0,27449,10911656,0,0,0
IDM,3,2030-01-05,3332,0,4789,16619.5,0,23740,10911656,0,0,0
IDM,3,2030-01-12,3234,0,5156,16039,0,26070,10911656,0,0,0
IDM,3,2030-01-19,3165.5,0,5387,15860.5,0,26757,10911656,0,0,0
IDM,4,2010-10-16,1439,1308,1520,7199,6958,7380,10911656,0,0,0
IDM,4,2010-10-23,3151,2965,3712,15663.5,15131,18613,10911656,0,0,0
IDM,4,2010-10-30,3874,3637,10780,19326.5,18487,52981,10911656,0,0,0
IDM,4,2010-11-06,3968,3672,16188,19379,18291,81561,10911656,0,0,0
IDM,4,2010-11-13,4023,3455,25436,20009,17425,126791,10911656,0,0,0
IDM,4,2010-11-20,5537,3396,34566,27748.5,17378,172815,10911656,0,0,0
IDM,4,2010-11-27,9285.5,3459,38729,46263.5,17516,194104,10911656,0,0,0
IDM,4,2010-12-04,15144,3674,39858,75856,18594,198570,10911656,0,0,0
IDM,4,2010-12-11,25824.5,4058,41530,128948,20376,208734,10911656,0,0,0
IDM,4,2010-12-18,36726.5,5392,46636,183820.5,26520,233742,10911656,0,0,0
IDM,4,2010-12-25,40703,7265,46875,204092.5,36334,235001,10911656,0,0,0
IDM,4,2011-01-01,44846,11561,50294,223634,58505,250239,10911656,0,0,0
IDM,4,2011-01-08,44437,17085,49023,222327,86289,246515,10911656,0,0,0
IDM,4,2011-01-15,46839,27047,50640,234195,134665,252769,10911656,0,0,0
IDM,4,2011-01-22,46862.5,37001,48996,233278,186089,244694,10911656,0,0,0
IDM,4,2011-01-29,45923,39866,48485,230520.5,198424,240900,10911656,0,0,0
IDM,4,2011-02-05,44901.5,39539,47838,224126,197680,239017,10911656,0,0,0
IDM,4,2011-02-12,44479,37625,47364,222452.5,187770,237085,10911656,0,0,0
IDM,4,2011-02-19,43657.5,36195,48275,217380,181823,241675,10911656,0,0,0
IDM,4,2011-02-26,41732,34972,49659,209171,175228,246668,10911656,0,0,0
IDM,4,2011-03-05,39998,33493,50211,200183,168821,251454,10911656,0,0,0
IDM,4,2011-03-12,38372,32265,50039,192430.5,161582,249638,10911656,0,0,0
IDM,4,2011-03-19,36456.5,31184,48079,182751,155828,242228,10911656,0,0,0
IDM,4,2011-03-26,35039.5,30613,46523,174971,152776,230277,10911656,0,0,0
IDM,4,2011-04-02,34104,29992,43572,170513.5,151316,217198,10911656,0,0,0
IDM,4,2011-04-09,33005.5,30279,41541,165032.5,149459,206809,10911656,0,0,0
IDM,4,2011-04-16,32679,29852,39851,163632,150600,199084,10911656,0,0,0
IDM,4,2011-04-23,33330,30707,38828,165916.5,153977,193319,10911656,0,0,0
IDM,4,2011-04-30,32838,30579,36964,163569,153503,184149,10911656,0,0,0
IDM,4,2011-05-07,34271.5,32490,37747,171756,162585,188973,10911656,0,0,0
IDM,4,2011-05-14,33775.5,31678,36325,167728.5,158683,182489,10911656,0,0,0
IDM,4,2011-05-21,33124.5,31109,35195,165541.5,155157,176261,10911656,0,0,0
IDM,4,2011-05-28,37939,35971,40554,189484,180113,203407,10911656,0,0,0
IDM,4,2011-06-04,46694,43285,50580,233113.5,216604,253276,10911656,0,0,0
IDM,4,2011-06-11,56908.5,53187,63238,284792,265326,315815,10911656,0,0,0
IDM,4,2011-06-18,54692,49074,61320,272490.5,246606,306526,10911656,0,0,0
IDM,4,2011-06-25,55011.5,47838,63114,274874.5,239287,314684,10911656,0,0,0
IDM,4,2011-07-02,50947,42882,58435,255501,214899,293674,10911656,0,0,0
IDM,4,2011-07-09,45891.5,38268,53995,228871,192064,270232,10911656,0,0,0
IDM,4,2011-07-16,43195,35832,51092,216562,177684,255383,10911656,0,0,0
IDM,4,2011-07-23,40730,33511,49174,204642,166849,245418,10911656,0,0,0
IDM,4,2011-07-30,35730,29396,43178,178904,146193,217398,10911656,0,0,0
IDM,4,2011-08-06,34264,27094,41518,170972,135380,208117,10911656,0,0,0
IDM,4,2011-08-13,29546.5,23382,36207,148051.5,116823,180631,10911656,0,0,0
IDM,4,2011-08-20,26462,21221,33162,132529.5,105091,165546,10911656,0,0,0
IDM,4,2011-08-27,24369,18899,31895,121144.5,95165,157231,10911656,0,0,0
IDM,4,2011-09-03,21942.5,17282,28947,109781,85983,145412,10911656,0,0,0
IDM,4,2011-09-10,20481.5,15970,27668,102251.5,79714,138730,10911656,0,0,0
IDM,4,2011-09-17,18500.5,14263,24708,92476.5,72273,124149,10911656,0,0,0
IDM,4,2011-09-24,17266,13331,23015,86940,67911,115895,10911656,0,0,0
IDM,4,2011-10-01,16385.5,12956,21521,82278,64250,107100,10911656,0,0,0
IDM,4,2011-10-08,15221,12109,19457,76350.5,60467,97742,10911656,0,0,0
IDM,4,2011-10-15,14265,11345,17971,71411.5,57306,89895,10911656,0,0,0
IDM,4,2011-10-22,13826.5,11242,16922,68957,56264,84882,10911656,0,0,0
IDM,4,2011-10-29,12310.5,10090,14728,61154,50341,73952,10911656,0,0,0
IDM,4,2011-11-05,11091,8966,13305,55388.5,45420,66595,10911656,0,0,0
IDM,4,2011-11-12,10031.5,8031,12056,50158.5,39971,60470,10911656,0,0,0
IDM,4,2011-11-19,9230,7183,11156,46089,36087,55826,10911656,0,0,0
IDM,4,2011-11-26,8453.5,6528,10682,42280,32287,52673,10911656,0,0,0
IDM,4,2011-12-03,7740,5905,10025,38633.5,29560,49901,10911656,0,0,0
IDM,4,2011-12-10,7128,5475,9348,35564,27055,47019,10911656,0,0,0
IDM,4,2011-12-17,6475,5069,9124,32624,25229,45075,10911656,0,0,0
IDM,4,2011-12-24,6035.5,4614,8736,30182.5,23412,43180,10911656,0,0,0
IDM,4,2011-12-31,5553.5,4243,8253,27797,21493,41127,10911656,0,0,0
IDM,4,2012-01-07,5209.5,3976,8110,25902,19761,40301,10911656,0,0,0
IDM,4,2012-01-14,4819,3709,7613,24004.5,18691,37987,10911656,0,0,0
IDM,4,2012-01-21,4397.5,3532,7272,22163.5,17774,36747,10911656,0,0,0
IDM,4,2012-01-28,4096.5,3328,6787,20565.5,16799,34632,10911656,0,0,0
IDM,4,2012-02-04,3718,3110,6715,18806,15793,32667,10911656,0,0,0
IDM,4,2012-02-11,3536.5,2922,6290,17667,14335,31509,10911656,0,0,0
IDM,4,2012-02-18,3293.5,2696,5898,16431.5,13235,29287,10911656,0,0,0
IDM,4,2012-02-25,3089,2473,5552,15433.5,12116,27761,10911656,0,0,0
IDM,4,2012-03-03,2902.5,2225,5317,14508,11012,26430,10911656,0,0,0
IDM,4,2012-03-10,2691.5,2022,4837,13595.5,10198,24014,10911656,0,0,0
IDM,4,2012-03-17,2462.5,1760,4562,12471.5,8987,22046,10911656,0,0,0
IDM,4,2012-03-24,2289,1564,3944,11407,7985,19945,10911656,0,0,0
IDM,4,2012-03-31,2084.5,1408,3645,10589.5,7236,18070,10911656,0,0,0
IDM,4,2012-04-07,2001,1288,3226,9850.5,6422,16145,10911656,0,0,0
IDM,4,2012-04-14,1854.5,1179,2982,9208,5872,14667,10911656,0,0,0
IDM,4,2012-04-21,1693,1065,2687,8698.5,5162,13513,10911656,0,0,0
IDM,4,2012-04-28,1586.5,1015,2481,8039.5,4964,12473,10911656,0,0,0
IDM,4,2012-05-05,1499,945,2447,7564,4659,11937,10911656,0,0,0
IDM,4,2012-05-12,1395.5,852,2361,7086,4286,11514,10911656,0,0,0
IDM,4,2012-05-19,1326,839,2152,6627,4138,11032,10911656,0,0,0
IDM,4,2012-05-26,1269,818,2197,6274.5,3880,10626,10911656,0,0,0
IDM,4,2012-06-02,1188.5,748,2106,5894.5,3914,10256,10911656,0,0,0
IDM,4,2012-06-09,1115.5,719,1989,5620.5,3668,10011,10911656,0,0,0
IDM,4,2012-06-16,1098.5,683,2025,5459,3448,9811,10911656,0,0,0
IDM,4,2012-06-23,1075.5,692,1970,5288,3391,9587,10911656,0,0,0
IDM,4,2012-06-30,1004.5,663,1815,5023,3467,9160,10911656,0,0,0
IDM,4,2012-07-07,960,659,1732,4780.5,3534,8561,10911656,0,0,0
IDM,4,2012-07-14,969,686,1580,4708,3383,8131,10911656,0,0,0
IDM,4,2012-07-21,935,620,1800,4841.5,3217,9030,10911656,0,0,0
IDM,4,2012-07-28,911,622,1754,4513.5,3108,8903,10911656,0,0,0
IDM,4,2012-08-04,819,619,1841,4122.5,2911,9127,10911656,0,0,0
IDM,4,2012-08-11,753.5,551,1899,3873.5,2750,9099,10911656,0,0,0
IDM,4,2012-08-18,757.5,516,1830,3826.5,2718,9002,10911656,0,0,0
IDM,4,2012-08-25,710.5,505,1783,3548,2645,8923,10911656,0,0,0
IDM,4,2012-09-01,685,513,1859,3333,2545,9204,10911656,0,0,0
IDM,4,2012-09-08,677,449,2045,3263.5,2268,10023,10911656,0,0,0
IDM,4,2012-09-15,635.5,421,2129,3211,2176,10386,10911656,0,0,0
IDM,4,2012-09-22,711,380,2134,3578.5,2117,10950,10911656,0,0,0
IDM,4,2012-09-29,760.5,398,1936,3795.5,1928,9629,10911656,0,0,0
IDM,4,2012-10-06,881.5,373,2070,4396.5,2063,9769,10911656,0,0,0
IDM,4,2012-10-13,960,445,1931,4768.5,2145,9503,10911656,0,0,0
IDM,4,2012-10-20,1047,400,1866,5200,2064,9024,10911656,0,0,0
IDM,4,2012-10-27,1059.5,404,1797,5250.5,2052,8837,10911656,0,0,0
IDM,4,2012-11-03,1051.5,438,1979,5164,2176,9846,10911656,0,0,0
IDM,4,2012-11-10,1009,402,2114,4992.5,1997,10433,10911656,0,0,0
IDM,4,2012-11-17,924.5,404,2225,4516.5,1918,10951,10911656,0,0,0
IDM,4,2012-11-24,864,357,2182,4387.5,1844,11277,10911656,0,0,0
IDM,4,2012-12-01,792,355,2056,4071.5,1738,10209,10911656,0,0,0
IDM,4,2012-12-08,799,314,1827,3996,1720,9167,10911656,0,0,0
IDM,4,2012-12-15,782,317,1604,3833,1638,8113,10911656,0,0,0
IDM,4,2012-12-22,703.5,296,1589,3482,1473,7901,10911656,0,0,0
IDM,4,2012-12-29,695.5,281,1536,3421,1364,7807,10911656,0,0,0
IDM,4,2013-01-05,688,261,1812,3352.5,1295,8785,10911656,0,0,0
IDM,4,2013-01-12,674,248,1822,3376,1180,8885,10911656,0,0,0
IDM,4,2013-01-19,756,209,1772,3694.5,1080,8767,10911656,0,0,0
IDM,4,2013-01-26,730,186,1942,3622,980,9594,10911656,0,0,0
IDM,4,2013-02-02,718.5,153,1938,3636.5,897,9783,10911656,0,0,0
IDM,4,2013-02-09,730.5,183,2101,3534.5,880,10196,10911656,0,0,0
IDM,4,2013-02-16,742.5,194,2048,3483.5,789,10138,10911656,0,0,0
IDM,4,2013-02-23,675,162,2110,3406.5,746,10500,10911656,0,0,0
IDM,4,2013-03-02,712,140,1936,3444,693,9765,10911656,0,0,0
IDM,4,2013-03-09,649,136,1804,3350.5,642,8985,10911656,0,0,0
IDM,4,2013-03-16,659,110,1615,3230,581,8110,10911656,0,0,0
IDM,4,2013-03-23,606.5,99,1713,3184,504,8456,10911656,0,0,0
IDM,4,2013-03-30,663,108,1804,3209.5,466,9244,10911656,0,0,0
IDM,4,2013-04-06,627.5,78,1882,3221.5,424,9463,10911656,0,0,0
IDM,4,2013-04-13,666,77,2018,3201,391,10047,10911656,0,0,0
IDM,4,2013-04-20,708.5,63,2031,3510,352,10335,10911656,0,0,0
IDM,4,2013-04-27,831,65,2240,4053.5,298,11204,10911656,0,0,0
IDM,4,2013-05-04,863.5,68,2350,4467,283,11812,10911656,0,0,0
IDM,4,2013-05-11,961,31,2555,4916,217,12671,10911656,0,0,0
IDM,4,2013-05-18,962,40,2715,4637,192,13121,10911656,0,0,0
IDM,4,2013-05-25,1022.5,29,3374,5109,151,17137,10911656,0,0,0
IDM,4,2013-06-01,1013.5,33,2845,5064,147,13945,10911656,0,0,0
IDM,4,2013-06-08,1048,21,2809,5211,143,14300,10911656,0,0,0
IDM,4,2013-06-15,1110,24,2682,5594,106,13499,10911656,0,0,0
IDM,4,2013-06-22,1228,19,2720,6090,101,13888,10911656,0,0,0
IDM,4,2013-06-29,1254,23,3151,6273,107,15695,10911656,0,0,0
IDM,4,2013-07-06,1325,19,3400,6483.5,89,17556,10911656,0,0,0
IDM,4,2013-07-13,1497,13,3114,7563.5,63,16127,10911656,0,0,0
IDM,4,2013-07-20,1616,11,3398,8068,57,16514,10911656,0,0,0
IDM,4,2013-07-27,1717,18,3765,8574.5,67,18675,10911656,0,0,0
IDM,4,2013-08-03,1780,11,3274,9056,67,16464,10911656,0,0,0
IDM,4,2013-08-10,1708.5,19,2827,8694,74,14078,10911656,0,0,0
IDM,4,2013-08-17,1819,18,2869,9257.5,79,14570,10911656,0,0,0
IDM,4,2013-08-24,1888,15,2888,9582,89,14020,10911656,0,0,0
IDM,4,2013-08-31,1918,20,2854,9553,89,14227,10911656,0,0,0
IDM,4,2013-09-07,2125.5,17,3054,10618.5,93,15618,10911656,0,0,0
IDM,4,2013-09-14,2403.5,10,3425,12052.5,86,17294,10911656,0,0,0
IDM,4,2013-09-21,2499.5,15,3481,12418,69,17640,10911656,0,0,0
IDM,4,2013-09-28,2435,10,3503,12193.5,68,17281,10911656,0,0,0
IDM,4,2013-10-05,2482.5,7,3572,12470,50,17679,10911656,0,0,0
IDM,4,2013-10-12,2635,12,3735,13021.5,56,18659,10911656,0,0,0
IDM,4,2013-10-19,2608.5,15,3653,12982.5,44,18666,10911656,0,0,0
IDM,4,2013-10-26,2384,9,3345,11974.5,62,17203,10911656,0,0,0
IDM,4,2013-11-02,2225.5,18,3134,10874.5,72,15914,10911656,0,0,0
IDM,4,2013-11-09,2389.5,18,3339,11809.5,71,16576,10911656,0,0,0
IDM,4,2013-11-16,2074,18,2933,10213.5,69,14396,10911656,0,0,0
IDM,4,2013-11-23,1718.5,24,2377,8555,84,11901,10911656,0,0,0
IDM,4,2013-11-30,1486.5,16,2105,7439,69,10532,10911656,0,0,0
IDM,4,2013-12-07,1278.5,16,1773,6291,80,9042,10911656,0,0,0
IDM,4,2013-12-14,1104,16,1642,5579.5,60,8177,10911656,0,0,0
IDM,4,2013-12-21,984.5,12,1449,5044,65,7129,10911656,0,0,0
IDM,4,2013-12-28,874,9,1441,4369.5,50,7351,10911656,0,0,0
IDM,4,2014-01-04,827,14,1457,4106,58,7369,10911656,0,0,0
IDM,4,2014-01-11,741.5,15,1428,3785,58,7269,10911656,0,0,0
IDM,4,2014-01-18,691.5,10,1360,3484.5,56,6946,10911656,0,0,0
IDM,4,2014-01-25,701.5,5,1350,3435,42,6734,10911656,0,0,0
IDM,4,2014-02-01,681,5,1323,3331,44,6601,10911656,0,0,0
IDM,4,2014-02-08,678.5,8,1268,3484.5,39,6466,10911656,0,0,0
IDM,4,2014-02-15,732,7,1346,3657.5,39,6777,10911656,0,0,0
IDM,4,2014-02-22,712,5,1347,3577.5,33,6824,10911656,0,0,0
IDM,4,2014-03-01,656,10,1332,3457.5,27,6706,10911656,0,0,0
IDM,4,2014-03-08,627.5,4,1381,3325.5,29,6683,10911656,0,0,0
IDM,4,2014-03-15,662,8,1484,3285,25,7330,10911656,0,0,0
IDM,4,2014-03-22,661.5,3,1694,3330.5,15,8515,10911656,0,0,0
IDM,4,2014-03-29,704,2,1932,3549,21,9714,10911656,0,0,0
IDM,4,2014-04-05,757.5,6,2044,3773,12,10086,10911656,0,0,0
IDM,4,2014-04-12,783.5,1,2102,3952.5,18,10414,10911656,0,0,0
IDM,4,2014-04-19,817,2,2044,4118.5,15,10180,10911656,0,0,0
IDM,4,2014-04-26,840.5,1,1996,4149.5,10,10096,10911656,0,0,0
IDM,4,2014-05-03,924,2,1998,4468,11,10288,10911656,0,0,0
IDM,4,2014-05-10,939,3,1932,4695.5,10,9592,10911656,0,0,0
IDM,4,2014-05-17,1002,6,1903,5003.5,25,9881,10911656,0,0,0
IDM,4,2014-05-24,1149.5,5,2403,5767,17,11901,10911656,0,0,0
IDM,4,2014-05-31,1295,4,2792,6635,19,13553,10911656,0,0,0
IDM,4,2014-06-07,1547.5,8,3123,7675,29,15482,10911656,0,0,0
IDM,4,2014-06-14,1737.5,8,3579,8836,30,17489,10911656,0,0,0
IDM,4,2014-06-21,1759,7,3361,8947.5,27,16802,10911656,0,0,0
IDM,4,2014-06-28,2068.5,3,3720,10379,19,18452,10911656,0,0,0
IDM,4,2014-07-05,2210,4,3755,10931.5,23,19093,10911656,0,0,0
IDM,4,2014-07-12,2128.5,5,3634,10530.5,20,18619,10911656,0,0,0
IDM,4,2014-07-19,2310.5,4,3835,11515.5,21,19432,10911656,0,0,0
IDM,4,2014-07-26,2607.5,2,4067,13086,13,20610,10911656,0,0,0
IDM,4,2014-08-02,3070,10,4537,15262,24,22703,10911656,0,0,0
IDM,4,2014-08-09,3466.5,3,4613,17384.5,23,23130,10911656,0,0,0
IDM,4,2014-08-16,3664,3,4876,18199,22,24221,10911656,0,0,0
IDM,4,2014-08-23,3624.5,7,4920,18140.5,18,24263,10911656,0,0,0
IDM,4,2014-08-30,4180,1,5495,20946,13,27708,10911656,0,0,0
IDM,4,2014-09-06,4891,3,6259,24289,14,31162,10911656,0,0,0
IDM,4,2014-09-13,5297,1,6513,26298.5,7,32310,10911656,0,0,0
IDM,4,2014-09-20,5367,0,6639,26933,8,32868,10911656,0,0,0
IDM,4,2014-09-27,4674.5,0,5778,23050.5,4,28597,10911656,0,0,0
IDM,4,2014-10-04,4791,0,5867,23957,3,29730,10911656,0,0,0
IDM,4,2014-10-11,4046,0,5090,20384.5,2,25244,10911656,0,0,0
IDM,4,2014-10-18,4369.5,0,5542,21710.5,0,27162,10911656,0,0,0
IDM,4,2014-10-25,4586,1,5785,23054.5,2,28710,10911656,0,0,0
IDM,4,2014-11-01,4616,0,5772,23153,0,28800,10911656,0,0,0
IDM,4,2014-11-08,4815.5,0,6056,24070,1,30016,10911656,0,0,0
IDM,4,2014-11-15,4952,0,6135,24702,0,30736,10911656,0,0,0
IDM,4,2014-11-22,4462,0,5491,22346.5,0,28097,10911656,0,0,0
IDM,4,2014-11-29,3527.5,0,4285,17514.5,0,21128,10911656,0,0,0
IDM,4,2014-12-06,2967.5,0,3706,14812.5,0,18365,10911656,0,0,0
IDM,4,2014-12-13,2719,0,3417,13396,1,17375,10911656,0,0,0
IDM,4,2014-12-20,2528,0,3196,12542,0,16234,10911656,0,0,0
IDM,4,2014-12-27,2226,0,2975,11348,0,14782,10911656,0,0,0
IDM,4,2015-01-03,1998.5,0,2562,9964.5,0,12995,10911656,0,0,0
IDM,4,2015-01-10,1773.5,0,2311,8900,0,11510,10911656,0,0,0
IDM,4,2015-01-17,1627,0,2249,8203.5,0,11114,10911656,0,0,0
IDM,4,2015-01-24,1633,0,2269,8292.5,0,11299,10911656,0,0,0
IDM,4,2015-01-31,1613.5,0,2250,7962,0,11060,10911656,0,0,0
IDM,4,2015-02-07,1569.5,0,2197,7833,0,10962,10911656,0,0,0
IDM,4,2015-02-14,1544.5,0,2126,7683.5,0,10603,10911656,0,0,0
IDM,4,2015-02-21,1481.5,0,2023,7277,0,9965,10911656,0,0,0
IDM,4,2015-02-28,1432,0,1940,7149.5,0,9902,10911656,0,0,0
IDM,4,2015-03-07,1419,0,1919,6874,0,9380,10911656,0,0,0
IDM,4,2015-03-14,1330.5,0,1839,6713.5,0,9281,10911656,0,0,0
IDM,4,2015-03-21,1376,0,1846,6750.5,0,9003,10911656,0,0,0
IDM,4,2015-03-28,1415,0,1885,6949,0,9097,10911656,0,0,0
